game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
559,9,168,163,0,0,178,573,974,563,164,978,524,0,0,0,0,0,0,0,0,9,2,8,11,59
559,10,168,163,0,0,178,573,974,563,164,978,524,928,0,0,0,0,0,0,0,1,7,4,2,59
559,11,168,163,174,0,178,573,974,563,164,978,524,928,0,0,0,0,0,0,0,9,6,3,15,59
559,12,168,163,174,0,178,573,974,563,164,978,524,928,0,0,0,963,0,0,0,1,2,4,13,59
559,13,168,163,174,0,178,573,974,563,164,978,524,928,0,124,0,963,0,0,0,9,6,8,14,59
559,14,168,163,174,0,178,573,974,563,164,978,524,928,0,124,968,963,0,0,0,5,7,4,3,59
559,15,168,163,174,574,178,573,974,563,164,978,524,928,0,124,968,963,0,0,0,9,2,4,12,59
559,16,168,163,174,574,178,573,974,563,164,978,524,928,924,124,968,963,0,0,0,1,7,3,16,59
559,17,168,163,174,574,178,573,974,563,164,978,524,928,924,124,968,963,173,0,0,1,2,8,18,59
559,18,168,163,174,574,178,573,974,563,164,978,524,928,924,124,968,963,173,0,128,5,6,4,17,59
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,56
560,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,56
560,2,173,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,56
560,3,173,0,174,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,7,56
560,4,173,0,174,0,0,0,564,968,0,0,0,0,0,0,0,0,0,0,0,9,2,8,1,56
560,5,173,928,174,0,0,0,564,968,0,0,0,0,0,0,0,0,0,0,0,9,7,4,8,56
560,6,173,928,174,0,0,0,564,968,974,0,0,0,0,0,0,0,0,0,0,5,7,3,4,56
560,7,173,928,174,0,573,0,564,968,974,0,0,0,0,0,0,0,0,0,0,1,6,4,9,56
560,8,173,928,174,0,573,0,564,968,974,164,0,0,0,0,0,0,0,0,0,9,7,8,10,56
560,9,173,928,174,0,573,0,564,968,974,164,978,0,0,0,0,0,0,0,0,9,6,3,13,56
560,10,173,928,174,0,573,0,564,968,974,164,978,0,0,963,0,0,0,0,0,5,6,8,12,56
560,11,173,928,174,0,573,0,564,968,974,164,978,0,568,963,0,0,0,0,0,9,2,4,11,56
560,12,173,928,174,0,573,0,564,968,974,164,978,924,568,963,0,0,0,0,0,9,7,3,14,56
560,13,173,928,174,0,573,0,564,968,974,164,978,924,568,963,973,0,0,0,0,5,2,4,5,56
560,14,173,928,174,0,573,524,564,968,974,164,978,924,568,963,973,0,0,0,0,5,6,3,3,56
560,15,173,928,174,563,573,524,564,968,974,164,978,924,568,963,973,0,0,0,0,5,7,8,16,56
560,16,173,928,174,563,573,524,564,968,974,164,978,924,568,963,973,0,578,0,0,1,6,8,15,56
