game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,66
0,1,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,66
0,2,0,0,524,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,66
0,3,164,0,524,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,6,66
0,4,164,0,524,163,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,9,66
0,5,164,0,524,163,0,0,564,0,0,924,0,0,0,0,0,0,0,0,0,9,2,3,7,66
0,6,164,0,524,163,0,0,564,923,0,924,0,0,0,0,0,0,0,0,0,9,7,8,8,66
0,7,164,0,524,163,0,0,564,923,978,924,0,0,0,0,0,0,0,0,0,5,6,8,5,66
0,8,164,0,524,163,0,568,564,923,978,924,0,0,0,0,0,0,0,0,0,9,6,4,11,66
0,9,164,0,524,163,0,568,564,923,978,924,0,964,0,0,0,0,0,0,0,1,2,3,12,66
0,10,164,0,524,163,0,568,564,923,978,924,0,964,123,0,0,0,0,0,0,5,7,4,4,66
0,11,164,0,524,163,574,568,564,923,978,924,0,964,123,0,0,0,0,0,0,5,2,3,13,66
0,12,164,0,524,163,574,568,564,923,978,924,0,964,123,523,0,0,0,0,0,1,7,8,15,66
0,13,164,0,524,163,574,568,564,923,978,924,0,964,123,523,0,178,0,0,0,9,7,3,10,66
0,14,164,0,524,163,574,568,564,923,978,924,973,964,123,523,0,178,0,0,0,1,2,8,1,66
0,15,164,128,524,163,574,568,564,923,978,924,973,964,123,523,0,178,0,0,0,9,2,8,17,66
0,16,164,128,524,163,574,568,564,923,978,924,973,964,123,523,0,178,0,928,0,5,2,8,18,66
0,17,164,128,524,163,574,568,564,923,978,924,973,964,123,523,0,178,0,928,528,1,7,3,16,66
0,18,164,128,524,163,574,568,564,923,978,924,973,964,123,523,0,178,173,928,528,5,6,3,14,66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,72
1,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,6,72
1,2,123,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,5,72
1,3,123,0,0,0,0,964,928,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,8,72
1,4,123,0,0,0,0,964,928,0,574,0,0,0,0,0,0,0,0,0,0,5,6,3,9,72
1,5,123,0,0,0,0,964,928,0,574,563,0,0,0,0,0,0,0,0,0,9,2,4,3,72
1,6,123,0,0,924,0,964,928,0,574,563,0,0,0,0,0,0,0,0,0,5,2,3,1,72
1,7,123,523,0,924,0,964,928,0,574,563,0,0,0,0,0,0,0,0,0,9,2,3,4,72
1,8,123,523,0,924,923,964,928,0,574,563,0,0,0,0,0,0,0,0,0,1,6,3,2,72
1,9,123,523,163,924,923,964,928,0,574,563,0,0,0,0,0,0,0,0,0,9,7,3,11,72
1,10,123,523,163,924,923,964,928,0,574,563,0,973,0,0,0,0,0,0,0,5,7,3,10,72
1,11,123,523,163,924,923,964,928,0,574,563,573,973,0,0,0,0,0,0,0,9,6,3,13,72
1,12,123,523,163,924,923,964,928,0,574,563,573,973,0,963,0,0,0,0,0,1,2,4,14,72
1,13,123,523,163,924,923,964,928,0,574,563,573,973,0,963,124,0,0,0,0,5,2,4,7,72
1,14,123,523,163,924,923,964,928,524,574,563,573,973,0,963,124,0,0,0,0,1,6,8,16,72
1,15,123,523,163,924,923,964,928,524,574,563,573,973,0,963,124,0,168,0,0,1,2,8,12,72
1,16,123,523,163,924,923,964,928,524,574,563,573,973,128,963,124,0,168,0,0,5,2,8,15,72
1,17,123,523,163,924,923,964,928,524,574,563,573,973,128,963,124,528,168,0,0,5,6,8,18,72
1,18,123,523,163,924,923,964,928,524,574,563,573,973,128,963,124,528,168,0,568,1,7,3,17,72
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,2,90
2,1,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,90
2,2,0,0,578,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,90
2,3,174,0,578,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,90
2,4,174,924,578,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,90
2,5,174,924,578,573,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,9,90
2,6,174,924,578,573,564,0,0,0,0,563,0,0,0,0,0,0,0,0,0,9,7,8,6,90
2,7,174,924,578,573,564,0,978,0,0,563,0,0,0,0,0,0,0,0,0,5,2,8,5,90
2,8,174,924,578,573,564,528,978,0,0,563,0,0,0,0,0,0,0,0,0,1,7,8,7,90
2,9,174,924,578,573,564,528,978,178,0,563,0,0,0,0,0,0,0,0,0,1,6,8,11,90
2,10,174,924,578,573,564,528,978,178,0,563,0,168,0,0,0,0,0,0,0,1,7,3,10,90
2,11,174,924,578,573,564,528,978,178,0,563,173,168,0,0,0,0,0,0,0,5,2,3,13,90
2,12,174,924,578,573,564,528,978,178,0,563,173,168,0,523,0,0,0,0,0,1,6,4,12,90
2,13,174,924,578,573,564,528,978,178,0,563,173,168,164,523,0,0,0,0,0,5,7,4,14,90
2,14,174,924,578,573,564,528,978,178,0,563,173,168,164,523,574,0,0,0,0,1,6,3,15,90
2,15,174,924,578,573,564,528,978,178,0,563,173,168,164,523,574,163,0,0,0,9,2,8,16,90
2,16,174,924,578,573,564,528,978,178,0,563,173,168,164,523,574,163,928,0,0,9,6,8,18,90
2,17,174,924,578,573,564,528,978,178,0,563,173,168,164,523,574,163,928,0,968,1,2,4,8,90
2,18,174,924,578,573,564,528,978,178,124,563,173,168,164,523,574,163,928,0,968,9,2,3,17,90
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,5,60
3,1,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,60
3,2,0,128,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,60
3,3,923,128,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,6,60
3,4,923,128,0,0,0,568,924,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,4,60
3,5,923,128,0,0,573,568,924,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,60
3,6,923,128,0,0,573,568,924,0,124,0,0,0,0,0,0,0,0,0,0,9,7,4,3,60
3,7,923,128,0,974,573,568,924,0,124,0,0,0,0,0,0,0,0,0,0,9,6,4,2,60
3,8,923,128,964,974,573,568,924,0,124,0,0,0,0,0,0,0,0,0,0,9,2,8,10,60
3,9,923,128,964,974,573,568,924,0,124,0,928,0,0,0,0,0,0,0,0,5,2,3,9,60
3,10,923,128,964,974,573,568,924,0,124,523,928,0,0,0,0,0,0,0,0,9,7,3,7,60
3,11,923,128,964,974,573,568,924,973,124,523,928,0,0,0,0,0,0,0,0,5,7,4,13,60
3,12,923,128,964,974,573,568,924,973,124,523,928,0,0,574,0,0,0,0,0,5,2,4,11,60
3,13,923,128,964,974,573,568,924,973,124,523,928,524,0,574,0,0,0,0,0,9,6,8,15,60
3,14,923,128,964,974,573,568,924,973,124,523,928,524,0,574,0,968,0,0,0,1,7,3,14,60
3,15,923,128,964,974,573,568,924,973,124,523,928,524,0,574,173,968,0,0,0,1,6,4,12,60
3,16,923,128,964,974,573,568,924,973,124,523,928,524,164,574,173,968,0,0,0,5,2,8,16,60
3,17,923,128,964,974,573,568,924,973,124,523,928,524,164,574,173,968,528,0,0,1,7,4,17,60
3,18,923,128,964,974,573,568,924,973,124,523,928,524,164,574,173,968,528,174,0,1,7,8,18,60
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,2,87
4,1,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,1,87
4,2,0,168,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,87
4,3,0,168,564,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,87
4,4,563,168,564,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,87
4,5,563,168,564,163,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,10,87
4,6,563,168,564,163,123,0,0,0,0,0,978,0,0,0,0,0,0,0,0,9,6,3,7,87
4,7,563,168,564,163,123,0,0,963,0,0,978,0,0,0,0,0,0,0,0,5,7,8,5,87
4,8,563,168,564,163,123,578,0,963,0,0,978,0,0,0,0,0,0,0,0,9,2,4,9,87
4,9,563,168,564,163,123,578,0,963,0,924,978,0,0,0,0,0,0,0,0,5,7,3,6,87
4,10,563,168,564,163,123,578,573,963,0,924,978,0,0,0,0,0,0,0,0,1,6,4,11,87
4,11,563,168,564,163,123,578,573,963,0,924,978,164,0,0,0,0,0,0,0,1,7,3,12,87
4,12,563,168,564,163,123,578,573,963,0,924,978,164,173,0,0,0,0,0,0,9,7,4,14,87
4,13,563,168,564,163,123,578,573,963,0,924,978,164,173,0,974,0,0,0,0,1,7,4,8,87
4,14,563,168,564,163,123,578,573,963,174,924,978,164,173,0,974,0,0,0,0,5,2,3,16,87
4,15,563,168,564,163,123,578,573,963,174,924,978,164,173,0,974,0,523,0,0,5,2,8,15,87
4,16,563,168,564,163,123,578,573,963,174,924,978,164,173,0,974,528,523,0,0,1,2,8,18,87
4,17,563,168,564,163,123,578,573,963,174,924,978,164,173,0,974,528,523,0,128,5,7,4,17,87
4,18,563,168,564,163,123,578,573,963,174,924,978,164,173,0,974,528,523,574,128,9,2,8,13,87
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,2,115
5,1,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,115
5,2,0,0,978,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,6,115
5,3,0,0,978,0,563,0,928,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,5,115
5,4,0,0,978,0,563,974,928,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,3,115
5,5,0,0,978,528,563,974,928,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,7,115
5,6,0,0,978,528,563,974,928,924,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,115
5,7,923,0,978,528,563,974,928,924,0,0,0,0,0,0,0,0,0,0,0,5,7,8,9,115
5,8,923,0,978,528,563,974,928,924,0,578,0,0,0,0,0,0,0,0,0,9,6,8,1,115
5,9,923,968,978,528,563,974,928,924,0,578,0,0,0,0,0,0,0,0,0,9,6,4,8,115
5,10,923,968,978,528,563,974,928,924,964,578,0,0,0,0,0,0,0,0,0,5,2,3,10,115
5,11,923,968,978,528,563,974,928,924,964,578,523,0,0,0,0,0,0,0,0,5,6,4,12,115
5,12,923,968,978,528,563,974,928,924,964,578,523,0,564,0,0,0,0,0,0,1,6,3,15,115
5,13,923,968,978,528,563,974,928,924,964,578,523,0,564,0,0,163,0,0,0,9,6,3,11,115
5,14,923,968,978,528,563,974,928,924,964,578,523,963,564,0,0,163,0,0,0,1,2,4,17,115
5,15,923,968,978,528,563,974,928,924,964,578,523,963,564,0,0,163,0,124,0,9,7,3,13,115
5,16,923,968,978,528,563,974,928,924,964,578,523,963,564,973,0,163,0,124,0,1,7,4,16,115
5,17,923,968,978,528,563,974,928,924,964,578,523,963,564,973,0,163,174,124,0,5,2,4,14,115
5,18,923,968,978,528,563,974,928,924,964,578,523,963,564,973,524,163,174,124,0,1,7,3,18,115
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,2,117
6,1,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,117
6,2,0,174,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,6,117
6,3,0,174,964,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,7,117
6,4,0,174,964,0,0,0,924,564,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,117
6,5,0,174,964,164,0,0,924,564,0,0,0,0,0,0,0,0,0,0,0,5,6,3,9,117
6,6,0,174,964,164,0,0,924,564,0,563,0,0,0,0,0,0,0,0,0,9,7,4,8,117
6,7,0,174,964,164,0,0,924,564,974,563,0,0,0,0,0,0,0,0,0,9,7,8,4,117
6,8,0,174,964,164,978,0,924,564,974,563,0,0,0,0,0,0,0,0,0,9,2,8,10,117
6,9,0,174,964,164,978,0,924,564,974,563,928,0,0,0,0,0,0,0,0,1,6,3,5,117
6,10,0,174,964,164,978,163,924,564,974,563,928,0,0,0,0,0,0,0,0,5,7,8,12,117
6,11,0,174,964,164,978,163,924,564,974,563,928,0,578,0,0,0,0,0,0,5,6,8,13,117
6,12,0,174,964,164,978,163,924,564,974,563,928,0,578,568,0,0,0,0,0,1,7,3,15,117
6,13,0,174,964,164,978,163,924,564,974,563,928,0,578,568,0,173,0,0,0,5,2,8,17,117
